"Time Stamp","Time Zone","Name","PTID","Load"
"07/12/2024 03:10:00","EDT","MILLWD",61759,317.4536
"07/12/2024 03:10:00","EDT","N.Y.C.",61761,6476.3633
"07/12/2024 03:10:00","EDT","NORTH",61755,634.2224
"07/12/2024 03:10:00","EDT","WEST",61752,1655.9277
"07/12/2024 03:15:00","EDT","CAPITL",61757,1433.4747
"07/12/2024 03:15:00","EDT","CENTRL",61754,1629.5325
"07/12/2024 03:15:00","EDT","DUNWOD",61760,726.1835
"07/12/2024 03:15:00","EDT","GENESE",61753,1016.8065
"07/12/2024 03:15:00","EDT","HUD VL",61758,1125.3456
"07/12/2024 03:15:00","EDT","LONGIL",61762,2513.277
"07/12/2024 03:15:00","EDT","MHK VL",61756,773.7003
"07/12/2024 03:15:00","EDT","MILLWD",61759,306.0459
"07/12/2024 03:15:00","EDT","N.Y.C.",61761,6479.737
"07/12/2024 03:15:00","EDT","NORTH",61755,634.6077
"07/12/2024 03:15:00","EDT","WEST",61752,1641.8738
"07/12/2024 03:20:00","EDT","CAPITL",61757,1431.1599
"07/12/2024 03:20:00","EDT","CENTRL",61754,1615.5981
"07/12/2024 03:20:00","EDT","DUNWOD",61760,729.346
"07/12/2024 03:20:00","EDT","GENESE",61753,1018.1342
"07/12/2024 03:20:00","EDT","HUD VL",61758,1100.8917
"07/12/2024 03:20:00","EDT","LONGIL",61762,2501.5615
"07/12/2024 03:20:00","EDT","MHK VL",61756,788.5436
"07/12/2024 03:20:00","EDT","MILLWD",61759,313.6026
"07/12/2024 03:20:00","EDT","N.Y.C.",61761,6480.5835
"07/12/2024 03:20:00","EDT","NORTH",61755,641.8831
"07/12/2024 03:20:00","EDT","WEST",61752,1662.6897
"07/12/2024 03:25:00","EDT","CAPITL",61757,1454.0758
"07/12/2024 03:25:00","EDT","CENTRL",61754,1627.9922
"07/12/2024 03:25:00","EDT","DUNWOD",61760,722.257
"07/12/2024 03:25:00","EDT","GENESE",61753,1015.5669
"07/12/2024 03:25:00","EDT","HUD VL",61758,1103.376
"07/12/2024 03:25:00","EDT","LONGIL",61762,2500.7834
"07/12/2024 03:25:00","EDT","MHK VL",61756,786.1312
"07/12/2024 03:25:00","EDT","MILLWD",61759,308.0948
"07/12/2024 03:25:00","EDT","N.Y.C.",61761,6441.1855
"07/12/2024 03:25:00","EDT","NORTH",61755,627.7636
"07/12/2024 03:25:00","EDT","WEST",61752,1659.7573
"07/12/2024 03:30:00","EDT","CAPITL",61757,1427.5592
"07/12/2024 03:30:00","EDT","CENTRL",61754,1635.1003
"07/12/2024 03:30:00","EDT","DUNWOD",61760,724.1237
"07/12/2024 03:30:00","EDT","GENESE",61753,1013.6471
"07/12/2024 03:30:00","EDT","HUD VL",61758,1111.7354
"07/12/2024 03:30:00","EDT","LONGIL",61762,2508.5815
"07/12/2024 03:30:00","EDT","MHK VL",61756,793.3314
"07/12/2024 03:30:00","EDT","MILLWD",61759,309.4597
"07/12/2024 03:30:00","EDT","N.Y.C.",61761,6466.38
"07/12/2024 03:30:00","EDT","NORTH",61755,628.1488
"07/12/2024 03:30:00","EDT","WEST",61752,1659.2747
"07/12/2024 03:35:00","EDT","CAPITL",61757,1422.8994
"07/12/2024 03:35:00","EDT","CENTRL",61754,1593.3853
"07/12/2024 03:35:00","EDT","DUNWOD",61760,725.8893
"07/12/2024 03:35:00","EDT","GENESE",61753,1012.0274
"07/12/2024 03:35:00","EDT","HUD VL",61758,1115.9961
"07/12/2024 03:35:00","EDT","LONGIL",61762,2490.0486
"07/12/2024 03:35:00","EDT","MHK VL",61756,768.8998
"07/12/2024 03:35:00","EDT","MILLWD",61759,307.2502
"07/12/2024 03:35:00","EDT","N.Y.C.",61761,6429.8115
"07/12/2024 03:35:00","EDT","NORTH",61755,634.9058
"07/12/2024 03:35:00","EDT","WEST",61752,1647.3641
"07/12/2024 03:40:00","EDT","CAPITL",61757,1435.7712
"07/12/2024 03:40:00","EDT","CENTRL",61754,1593.6599
"07/12/2024 03:40:00","EDT","DUNWOD",61760,719.6484
"07/12/2024 03:40:00","EDT","GENESE",61753,1008.4125
"07/12/2024 03:40:00","EDT","HUD VL",61758,1092.6207
"07/12/2024 03:40:00","EDT","LONGIL",61762,2493.372
"07/12/2024 03:40:00","EDT","MHK VL",61756,782.4584
"07/12/2024 03:40:00","EDT","MILLWD",61759,305.7766
"07/12/2024 03:40:00","EDT","N.Y.C.",61761,6428.77
"07/12/2024 03:40:00","EDT","NORTH",61755,635.9646
"07/12/2024 03:40:00","EDT","WEST",61752,1648.8322
"07/12/2024 03:45:00","EDT","CAPITL",61757,1419.8293
"07/12/2024 03:45:00","EDT","CENTRL",61754,1618.7092
"07/12/2024 03:45:00","EDT","DUNWOD",61760,718.6865
"07/12/2024 03:45:00","EDT","GENESE",61753,1015.577
"07/12/2024 03:45:00","EDT","HUD VL",61758,1103.4868
"07/12/2024 03:45:00","EDT","LONGIL",61762,2480.5999
"07/12/2024 03:45:00","EDT","MHK VL",61756,784.6986
"07/12/2024 03:45:00","EDT","MILLWD",61759,297.4916
"07/12/2024 03:45:00","EDT","N.Y.C.",61761,6414.3594
"07/12/2024 03:45:00","EDT","NORTH",61755,629.0592
"07/12/2024 03:45:00","EDT","WEST",61752,1637.9465
"07/12/2024 03:50:00","EDT","CAPITL",61757,1424.4808
"07/12/2024 03:50:00","EDT","CENTRL",61754,1611.8647
"07/12/2024 03:50:00","EDT","DUNWOD",61760,712.0838
"07/12/2024 03:50:00","EDT","GENESE",61753,1013.527
"07/12/2024 03:50:00","EDT","HUD VL",61758,1100.8507
"07/12/2024 03:50:00","EDT","LONGIL",61762,2482.5796
"07/12/2024 03:50:00","EDT","MHK VL",61756,769.0132
"07/12/2024 03:50:00","EDT","MILLWD",61759,299.3335
"07/12/2024 03:50:00","EDT","N.Y.C.",61761,6417.6436
"07/12/2024 03:50:00","EDT","NORTH",61755,630.6523
"07/12/2024 03:50:00","EDT","WEST",61752,1650.4954
"07/12/2024 03:55:00","EDT","CAPITL",61757,1428.6516
"07/12/2024 03:55:00","EDT","CENTRL",61754,1647.0771
"07/12/2024 03:55:00","EDT","DUNWOD",61760,717.7189
"07/12/2024 03:55:00","EDT","GENESE",61753,1016.146
"07/12/2024 03:55:00","EDT","HUD VL",61758,1112.7245
"07/12/2024 03:55:00","EDT","LONGIL",61762,2476.0632
"07/12/2024 03:55:00","EDT","MHK VL",61756,761.6456
"07/12/2024 03:55:00","EDT","MILLWD",61759,306.1512
"07/12/2024 03:55:00","EDT","N.Y.C.",61761,6426.302
"07/12/2024 03:55:00","EDT","NORTH",61755,636.8639
"07/12/2024 03:55:00","EDT","WEST",61752,1651.836
"07/12/2024 04:00:00","EDT","CAPITL",61757,1425.3734
"07/12/2024 04:00:00","EDT","CENTRL",61754,1615.9114
"07/12/2024 04:00:00","EDT","DUNWOD",61760,713.321
"07/12/2024 04:00:00","EDT","GENESE",61753,1010.9565
"07/12/2024 04:00:00","EDT","HUD VL",61758,1099.2645
"07/12/2024 04:00:00","EDT","LONGIL",61762,2480.092
"07/12/2024 04:00:00","EDT","MHK VL",61756,789.5971
"07/12/2024 04:00:00","EDT","MILLWD",61759,294.7667
"07/12/2024 04:00:00","EDT","N.Y.C.",61761,6415.223
"07/12/2024 04:00:00","EDT","NORTH",61755,624.2242
"07/12/2024 04:00:00","EDT","WEST",61752,1640.5918
"07/12/2024 04:05:00","EDT","CAPITL",61757,1431.7485
"07/12/2024 04:05:00","EDT","CENTRL",61754,1632.3005
"07/12/2024 04:05:00","EDT","DUNWOD",61760,705.6807
"07/12/2024 04:05:00","EDT","GENESE",61753,1011.6785
"07/12/2024 04:05:00","EDT","HUD VL",61758,1081.7197
"07/12/2024 04:05:00","EDT","LONGIL",61762,2471.9814
"07/12/2024 04:05:00","EDT","MHK VL",61756,781.965
"07/12/2024 04:05:00","EDT","MILLWD",61759,303.2655
"07/12/2024 04:05:00","EDT","N.Y.C.",61761,6412.377
"07/12/2024 04:05:00","EDT","NORTH",61755,637.1348
"07/12/2024 04:05:00","EDT","WEST",61752,1649.0608
"07/12/2024 04:10:00","EDT","CAPITL",61757,1429.192
"07/12/2024 04:10:00","EDT","CENTRL",61754,1645.4714
"07/12/2024 04:10:00","EDT","DUNWOD",61760,713.9117
"07/12/2024 04:10:00","EDT","GENESE",61753,1012.0283
"07/12/2024 04:10:00","EDT","HUD VL",61758,1065.7842
"07/12/2024 04:10:00","EDT","LONGIL",61762,2479.0376
"07/12/2024 04:10:00","EDT","MHK VL",61756,789.7764
"07/12/2024 04:10:00","EDT","MILLWD",61759,306.5754
"07/12/2024 04:10:00","EDT","N.Y.C.",61761,6423.7383
"07/12/2024 04:10:00","EDT","NORTH",61755,617.6051
"07/12/2024 04:10:00","EDT","WEST",61752,1657.164
"07/12/2024 04:15:00","EDT","CAPITL",61757,1437.426
"07/12/2024 04:15:00","EDT","CENTRL",61754,1658.5603
"07/12/2024 04:15:00","EDT","DUNWOD",61760,721.9014
"07/12/2024 04:15:00","EDT","GENESE",61753,1016.2144
"07/12/2024 04:15:00","EDT","HUD VL",61758,1078.418
"07/12/2024 04:15:00","EDT","LONGIL",61762,2484.2773
"07/12/2024 04:15:00","EDT","MHK VL",61756,769.1432
"07/12/2024 04:15:00","EDT","MILLWD",61759,289.7797
"07/12/2024 04:15:00","EDT","N.Y.C.",61761,6403.783
"07/12/2024 04:15:00","EDT","NORTH",61755,627.6951
"07/12/2024 04:15:00","EDT","WEST",61752,1663.9088
"07/12/2024 04:20:00","EDT","CAPITL",61757,1427.3948
"07/12/2024 04:20:00","EDT","CENTRL",61754,1664.697
"07/12/2024 04:20:00","EDT","DUNWOD",61760,710.8087
"07/12/2024 04:20:00","EDT","GENESE",61753,1020.999
"07/12/2024 04:20:00","EDT","HUD VL",61758,1096.6228
"07/12/2024 04:20:00","EDT","LONGIL",61762,2487.8416
"07/12/2024 04:20:00","EDT","MHK VL",61756,763.9611
"07/12/2024 04:20:00","EDT","MILLWD",61759,305.1235
"07/12/2024 04:20:00","EDT","N.Y.C.",61761,6404.58
"07/12/2024 04:20:00","EDT","NORTH",61755,624.0753
"07/12/2024 04:20:00","EDT","WEST",61752,1638.0883
"07/12/2024 04:25:00","EDT","CAPITL",61757,1434.1764
"07/12/2024 04:25:00","EDT","CENTRL",61754,1609.0188
"07/12/2024 04:25:00","EDT","DUNWOD",61760,717.8705
"07/12/2024 04:25:00","EDT","GENESE",61753,1015.1863
"07/12/2024 04:25:00","EDT","HUD VL",61758,1095.9998
"07/12/2024 04:25:00","EDT","LONGIL",61762,2480.2966
"07/12/2024 04:25:00","EDT","MHK VL",61756,788.1985
"07/12/2024 04:25:00","EDT","MILLWD",61759,292.9619
"07/12/2024 04:25:00","EDT","N.Y.C.",61761,6422.204
"07/12/2024 04:25:00","EDT","NORTH",61755,607.1602
"07/12/2024 04:25:00","EDT","WEST",61752,1641.605
"07/12/2024 04:30:00","EDT","CAPITL",61757,1441.8545
"07/12/2024 04:30:00","EDT","CENTRL",61754,1654.4934
"07/12/2024 04:30:00","EDT","DUNWOD",61760,710.7829
"07/12/2024 04:30:00","EDT","GENESE",61753,1006.2459
"07/12/2024 04:30:00","EDT","HUD VL",61758,1085.2728
"07/12/2024 04:30:00","EDT","LONGIL",61762,2487.0361
"07/12/2024 04:30:00","EDT","MHK VL",61756,774.2495
"07/12/2024 04:30:00","EDT","MILLWD",61759,301.5306
"07/12/2024 04:30:00","EDT","N.Y.C.",61761,6427.2236
"07/12/2024 04:30:00","EDT","NORTH",61755,607.4922
"07/12/2024 04:30:00","EDT","WEST",61752,1656.4646
"07/12/2024 04:35:00","EDT","CAPITL",61757,1423.1925
"07/12/2024 04:35:00","EDT","CENTRL",61754,1644.387
"07/12/2024 04:35:00","EDT","DUNWOD",61760,711.8008
"07/12/2024 04:35:00","EDT","GENESE",61753,1017.0643
"07/12/2024 04:35:00","EDT","HUD VL",61758,1083.6033
"07/12/2024 04:35:00","EDT","LONGIL",61762,2487.497
"07/12/2024 04:35:00","EDT","MHK VL",61756,787.1137
"07/12/2024 04:35:00","EDT","MILLWD",61759,296.8988
"07/12/2024 04:35:00","EDT","N.Y.C.",61761,6421.422
"07/12/2024 04:35:00","EDT","NORTH",61755,593.5454
"07/12/2024 04:35:00","EDT","WEST",61752,1646.9576
"07/12/2024 04:40:00","EDT","CAPITL",61757,1426.2875
"07/12/2024 04:40:00","EDT","CENTRL",61754,1642.398
"07/12/2024 04:40:00","EDT","DUNWOD",61760,719.8093
"07/12/2024 04:40:00","EDT","GENESE",61753,1023.5653
"07/12/2024 04:40:00","EDT","HUD VL",61758,1066.6683
"07/12/2024 04:40:00","EDT","LONGIL",61762,2487.6328
"07/12/2024 04:40:00","EDT","MHK VL",61756,799.4868
"07/12/2024 04:40:00","EDT","MILLWD",61759,289.7198
"07/12/2024 04:40:00","EDT","N.Y.C.",61761,6407.8027
"07/12/2024 04:40:00","EDT","NORTH",61755,600.9118
"07/12/2024 04:40:00","EDT","WEST",61752,1661.814
"07/12/2024 04:45:00","EDT","CAPITL",61757,1434.7745
"07/12/2024 04:45:00","EDT","CENTRL",61754,1646.9966
"07/12/2024 04:45:00","EDT","DUNWOD",61760,708.5234
"07/12/2024 04:45:00","EDT","GENESE",61753,1019.53
"07/12/2024 04:45:00","EDT","HUD VL",61758,1057.7579
"07/12/2024 04:45:00","EDT","LONGIL",61762,2488.5674
"07/12/2024 04:45:00","EDT","MHK VL",61756,799.2273
"07/12/2024 04:45:00","EDT","MILLWD",61759,297.8193
"07/12/2024 04:45:00","EDT","N.Y.C.",61761,6441.9795
"07/12/2024 04:45:00","EDT","NORTH",61755,587.5496
"07/12/2024 04:45:00","EDT","WEST",61752,1654.7375
"07/12/2024 04:50:00","EDT","CAPITL",61757,1441.9436
"07/12/2024 04:50:00","EDT","CENTRL",61754,1649.8054
"07/12/2024 04:50:00","EDT","DUNWOD",61760,708.9374
"07/12/2024 04:50:00","EDT","GENESE",61753,1023.8442
"07/12/2024 04:50:00","EDT","HUD VL",61758,1089.5164
"07/12/2024 04:50:00","EDT","LONGIL",61762,2491.7954
"07/12/2024 04:50:00","EDT","MHK VL",61756,781.7219
"07/12/2024 04:50:00","EDT","MILLWD",61759,298.4092
"07/12/2024 04:50:00","EDT","N.Y.C.",61761,6437.5557
"07/12/2024 04:50:00","EDT","NORTH",61755,600.9491
"07/12/2024 04:50:00","EDT","WEST",61752,1637.979
"07/12/2024 04:55:00","EDT","CAPITL",61757,1446.9663
"07/12/2024 04:55:00","EDT","CENTRL",61754,1651.0569
"07/12/2024 04:55:00","EDT","DUNWOD",61760,714.5878
"07/12/2024 04:55:00","EDT","GENESE",61753,1009.6044
"07/12/2024 04:55:00","EDT","HUD VL",61758,1067.4457
"07/12/2024 04:55:00","EDT","LONGIL",61762,2497.394
"07/12/2024 04:55:00","EDT","MHK VL",61756,792.0774
"07/12/2024 04:55:00","EDT","MILLWD",61759,300.898
"07/12/2024 04:55:00","EDT","N.Y.C.",61761,6433.6074
"07/12/2024 04:55:00","EDT","NORTH",61755,601.549
"07/12/2024 04:55:00","EDT","WEST",61752,1665.3129
"07/12/2024 05:00:00","EDT","CAPITL",61757,1442.3862
"07/12/2024 05:00:00","EDT","CENTRL",61754,1670.5027
"07/12/2024 05:00:00","EDT","DUNWOD",61760,710.9487
"07/12/2024 05:00:00","EDT","GENESE",61753,1015.6863
"07/12/2024 05:00:00","EDT","HUD VL",61758,1077.2372
"07/12/2024 05:00:00","EDT","LONGIL",61762,2512.3613
"07/12/2024 05:00:00","EDT","MHK VL",61756,798.6874
"07/12/2024 05:00:00","EDT","MILLWD",61759,304.2029
"07/12/2024 05:00:00","EDT","N.Y.C.",61761,6439.8022
"07/12/2024 05:00:00","EDT","NORTH",61755,591.2286
"07/12/2024 05:00:00","EDT","WEST",61752,1658.4993
"07/12/2024 05:05:00","EDT","CAPITL",61757,1421.5542
"07/12/2024 05:05:00","EDT","CENTRL",61754,1666.1904
"07/12/2024 05:05:00","EDT","DUNWOD",61760,705.7799
"07/12/2024 05:05:00","EDT","GENESE",61753,1022.298
"07/12/2024 05:05:00","EDT","HUD VL",61758,1058.9807
"07/12/2024 05:05:00","EDT","LONGIL",61762,2511.9812
"07/12/2024 05:05:00","EDT","MHK VL",61756,812.6884
"07/12/2024 05:05:00","EDT","MILLWD",61759,307.4776
"07/12/2024 05:05:00","EDT","N.Y.C.",61761,6479.742
"07/12/2024 05:05:00","EDT","NORTH",61755,586.8875
"07/12/2024 05:05:00","EDT","WEST",61752,1660.3625
"07/12/2024 05:10:00","EDT","CAPITL",61757,1440.3156
"07/12/2024 05:10:00","EDT","CENTRL",61754,1635.7268
"07/12/2024 05:10:00","EDT","DUNWOD",61760,716.8272
"07/12/2024 05:10:00","EDT","GENESE",61753,1029.3601
"07/12/2024 05:10:00","EDT","HUD VL",61758,1115.142
"07/12/2024 05:10:00","EDT","LONGIL",61762,2521.3313
"07/12/2024 05:10:00","EDT","MHK VL",61756,794.7689
"07/12/2024 05:10:00","EDT","MILLWD",61759,313.1424
"07/12/2024 05:10:00","EDT","N.Y.C.",61761,6525.712
"07/12/2024 05:10:00","EDT","NORTH",61755,615.5502
"07/12/2024 05:10:00","EDT","WEST",61752,1660.751
"07/12/2024 05:15:00","EDT","CAPITL",61757,1436.1606
"07/12/2024 05:15:00","EDT","CENTRL",61754,1648.4468
"07/12/2024 05:15:00","EDT","DUNWOD",61760,727.0933
"07/12/2024 05:15:00","EDT","GENESE",61753,1041.7155
"07/12/2024 05:15:00","EDT","HUD VL",61758,1090.9308
"07/12/2024 05:15:00","EDT","LONGIL",61762,2516.9775
"07/12/2024 05:15:00","EDT","MHK VL",61756,816.9544
"07/12/2024 05:15:00","EDT","MILLWD",61759,307.9595
"07/12/2024 05:15:00","EDT","N.Y.C.",61761,6527.217
"07/12/2024 05:15:00","EDT","NORTH",61755,630.996
"07/12/2024 05:15:00","EDT","WEST",61752,1688.9308
"07/12/2024 05:20:00","EDT","CAPITL",61757,1455.4247
"07/12/2024 05:20:00","EDT","CENTRL",61754,1688.4568
"07/12/2024 05:20:00","EDT","DUNWOD",61760,726.4047
"07/12/2024 05:20:00","EDT","GENESE",61753,1048.4825
"07/12/2024 05:20:00","EDT","HUD VL",61758,1093.0476
"07/12/2024 05:20:00","EDT","LONGIL",61762,2528.9915
"07/12/2024 05:20:00","EDT","MHK VL",61756,798.8984
"07/12/2024 05:20:00","EDT","MILLWD",61759,314.4011
"07/12/2024 05:20:00","EDT","N.Y.C.",61761,6563.446
"07/12/2024 05:20:00","EDT","NORTH",61755,636.6377
"07/12/2024 05:20:00","EDT","WEST",61752,1685.0596
"07/12/2024 05:25:00","EDT","CAPITL",61757,1430.6292
"07/12/2024 05:25:00","EDT","CENTRL",61754,1705.8914
"07/12/2024 05:25:00","EDT","DUNWOD",61760,728.0792
"07/12/2024 05:25:00","EDT","GENESE",61753,1044.1747
"07/12/2024 05:25:00","EDT","HUD VL",61758,1080.7174
"07/12/2024 05:25:00","EDT","LONGIL",61762,2514.9497
"07/12/2024 05:25:00","EDT","MHK VL",61756,804.001
"07/12/2024 05:25:00","EDT","MILLWD",61759,303.4053
"07/12/2024 05:25:00","EDT","N.Y.C.",61761,6591.448
"07/12/2024 05:25:00","EDT","NORTH",61755,630.5266
"07/12/2024 05:25:00","EDT","WEST",61752,1689.4574
"07/12/2024 05:30:00","EDT","CAPITL",61757,1443.2462
"07/12/2024 05:30:00","EDT","CENTRL",61754,1696.3328
"07/12/2024 05:30:00","EDT","DUNWOD",61760,720.4274
"07/12/2024 05:30:00","EDT","GENESE",61753,1047.1818
"07/12/2024 05:30:00","EDT","HUD VL",61758,1085.6198
"07/12/2024 05:30:00","EDT","LONGIL",61762,2540.1772
"07/12/2024 05:30:00","EDT","MHK VL",61756,828.4597
"07/12/2024 05:30:00","EDT","MILLWD",61759,316.4949
"07/12/2024 05:30:00","EDT","N.Y.C.",61761,6605.241
"07/12/2024 05:30:00","EDT","NORTH",61755,622.3677
"07/12/2024 05:30:00","EDT","WEST",61752,1679.1123
"07/12/2024 05:35:00","EDT","CAPITL",61757,1455.8054
"07/12/2024 05:35:00","EDT","CENTRL",61754,1703.0247
"07/12/2024 05:35:00","EDT","DUNWOD",61760,713.4127
"07/12/2024 05:35:00","EDT","GENESE",61753,1051.4155
"07/12/2024 05:35:00","EDT","HUD VL",61758,1101.8263
"07/12/2024 05:35:00","EDT","LONGIL",61762,2541.7808
"07/12/2024 05:35:00","EDT","MHK VL",61756,810.5272
"07/12/2024 05:35:00","EDT","MILLWD",61759,319.2627
"07/12/2024 05:35:00","EDT","N.Y.C.",61761,6630.9297
"07/12/2024 05:35:00","EDT","NORTH",61755,616.715
"07/12/2024 05:35:00","EDT","WEST",61752,1693.0334
"07/12/2024 05:40:00","EDT","CAPITL",61757,1423.9779
"07/12/2024 05:40:00","EDT","CENTRL",61754,1717.2744
"07/12/2024 05:40:00","EDT","DUNWOD",61760,739.0186
"07/12/2024 05:40:00","EDT","GENESE",61753,1045.9531
"07/12/2024 05:40:00","EDT","HUD VL",61758,1087.9976
"07/12/2024 05:40:00","EDT","LONGIL",61762,2556.3936
"07/12/2024 05:40:00","EDT","MHK VL",61756,788.6699
"07/12/2024 05:40:00","EDT","MILLWD",61759,311.672
"07/12/2024 05:40:00","EDT","N.Y.C.",61761,6631.6963
"07/12/2024 05:40:00","EDT","NORTH",61755,638.5756
"07/12/2024 05:40:00","EDT","WEST",61752,1689.9298
"07/12/2024 05:45:00","EDT","CAPITL",61757,1456.8584
"07/12/2024 05:45:00","EDT","CENTRL",61754,1708.4214
"07/12/2024 05:45:00","EDT","DUNWOD",61760,717.093
"07/12/2024 05:45:00","EDT","GENESE",61753,1043.9905
"07/12/2024 05:45:00","EDT","HUD VL",61758,1094.1083
"07/12/2024 05:45:00","EDT","LONGIL",61762,2554.6865
"07/12/2024 05:45:00","EDT","MHK VL",61756,816.7076
"07/12/2024 05:45:00","EDT","MILLWD",61759,310.0179
"07/12/2024 05:45:00","EDT","N.Y.C.",61761,6647.124
"07/12/2024 05:45:00","EDT","NORTH",61755,626.2609
"07/12/2024 05:45:00","EDT","WEST",61752,1679.2622
"07/12/2024 05:50:00","EDT","CAPITL",61757,1459.011
"07/12/2024 05:50:00","EDT","CENTRL",61754,1695.6951
"07/12/2024 05:50:00","EDT","DUNWOD",61760,730.2336
"07/12/2024 05:50:00","EDT","GENESE",61753,1044.7916
"07/12/2024 05:50:00","EDT","HUD VL",61758,1090.3668
"07/12/2024 05:50:00","EDT","LONGIL",61762,2536.831
"07/12/2024 05:50:00","EDT","MHK VL",61756,803.7046
"07/12/2024 05:50:00","EDT","MILLWD",61759,307.9804
"07/12/2024 05:50:00","EDT","N.Y.C.",61761,6674.746
"07/12/2024 05:50:00","EDT","NORTH",61755,647.1158
"07/12/2024 05:50:00","EDT","WEST",61752,1689.6351
"07/12/2024 05:55:00","EDT","CAPITL",61757,1465.9968
"07/12/2024 05:55:00","EDT","CENTRL",61754,1654.404
"07/12/2024 05:55:00","EDT","DUNWOD",61760,724.7599
"07/12/2024 05:55:00","EDT","GENESE",61753,1036.4028
"07/12/2024 05:55:00","EDT","HUD VL",61758,1089.1646
"07/12/2024 05:55:00","EDT","LONGIL",61762,2536.3423
"07/12/2024 05:55:00","EDT","MHK VL",61756,810.9277
"07/12/2024 05:55:00","EDT","MILLWD",61759,306.6415
"07/12/2024 05:55:00","EDT","N.Y.C.",61761,6681.2217
"07/12/2024 05:55:00","EDT","NORTH",61755,632.9602
"07/12/2024 05:55:00","EDT","WEST",61752,1708.3871
"07/12/2024 06:00:00","EDT","CAPITL",61757,1460.5902
"07/12/2024 06:00:00","EDT","CENTRL",61754,1677.1211
"07/12/2024 06:00:00","EDT","DUNWOD",61760,730.4945
"07/12/2024 06:00:00","EDT","GENESE",61753,1040.7134
"07/12/2024 06:00:00","EDT","HUD VL",61758,1114.4696
"07/12/2024 06:00:00","EDT","LONGIL",61762,2560.1973
"07/12/2024 06:00:00","EDT","MHK VL",61756,820.5751
"07/12/2024 06:00:00","EDT","MILLWD",61759,305.6667
"07/12/2024 06:00:00","EDT","N.Y.C.",61761,6723.9717
"07/12/2024 06:00:00","EDT","NORTH",61755,611.976
"07/12/2024 06:00:00","EDT","WEST",61752,1702.3145
"07/12/2024 06:05:00","EDT","CAPITL",61757,1476.447
"07/12/2024 06:05:00","EDT","CENTRL",61754,1701.7886
"07/12/2024 06:05:00","EDT","DUNWOD",61760,738.6323
"07/12/2024 06:05:00","EDT","GENESE",61753,1053.1992
"07/12/2024 06:05:00","EDT","HUD VL",61758,1087.9346
"07/12/2024 06:05:00","EDT","LONGIL",61762,2568.0776
"07/12/2024 06:05:00","EDT","MHK VL",61756,826.3042
"07/12/2024 06:05:00","EDT","MILLWD",61759,304.181
"07/12/2024 06:05:00","EDT","N.Y.C.",61761,6740.1934
"07/12/2024 06:05:00","EDT","NORTH",61755,629.5486
"07/12/2024 06:05:00","EDT","WEST",61752,1698.572
"07/12/2024 06:10:00","EDT","CAPITL",61757,1515.9617
"07/12/2024 06:10:00","EDT","CENTRL",61754,1741.8578
"07/12/2024 06:10:00","EDT","DUNWOD",61760,744.5563
"07/12/2024 06:10:00","EDT","GENESE",61753,1070.115
"07/12/2024 06:10:00","EDT","HUD VL",61758,1155.72
"07/12/2024 06:10:00","EDT","LONGIL",61762,2600.5903
"07/12/2024 06:10:00","EDT","MHK VL",61756,847.424
"07/12/2024 06:10:00","EDT","MILLWD",61759,334.46
"07/12/2024 06:10:00","EDT","N.Y.C.",61761,6843.26
"07/12/2024 06:10:00","EDT","NORTH",61755,617.9161
"07/12/2024 06:10:00","EDT","WEST",61752,1708.7937
"07/12/2024 06:15:00","EDT","CAPITL",61757,1485.5443
"07/12/2024 06:15:00","EDT","CENTRL",61754,1715.5337
"07/12/2024 06:15:00","EDT","DUNWOD",61760,762.3102
"07/12/2024 06:15:00","EDT","GENESE",61753,1074.468
"07/12/2024 06:15:00","EDT","HUD VL",61758,1122.6807
"07/12/2024 06:15:00","EDT","LONGIL",61762,2609.343
"07/12/2024 06:15:00","EDT","MHK VL",61756,843.7489
"07/12/2024 06:15:00","EDT","MILLWD",61759,328.5727
"07/12/2024 06:15:00","EDT","N.Y.C.",61761,6899.483
"07/12/2024 06:15:00","EDT","NORTH",61755,631.0317
"07/12/2024 06:15:00","EDT","WEST",61752,1709.2847
"07/12/2024 06:20:00","EDT","CAPITL",61757,1496.1227
"07/12/2024 06:20:00","EDT","CENTRL",61754,1755.3031
"07/12/2024 06:20:00","EDT","DUNWOD",61760,775.9125
"07/12/2024 06:20:00","EDT","GENESE",61753,1076.969
"07/12/2024 06:20:00","EDT","HUD VL",61758,1115.3219
"07/12/2024 06:20:00","EDT","LONGIL",61762,2624.5645
"07/12/2024 06:20:00","EDT","MHK VL",61756,859.6997
"07/12/2024 06:20:00","EDT","MILLWD",61759,309.6137
"07/12/2024 06:20:00","EDT","N.Y.C.",61761,6890.2764
"07/12/2024 06:20:00","EDT","NORTH",61755,614.296
"07/12/2024 06:20:00","EDT","WEST",61752,1722.3446
"07/12/2024 06:25:00","EDT","CAPITL",61757,1499.6453
"07/12/2024 06:25:00","EDT","CENTRL",61754,1770.2106
"07/12/2024 06:25:00","EDT","DUNWOD",61760,771.0903
"07/12/2024 06:25:00","EDT","GENESE",61753,1075.8596
"07/12/2024 06:25:00","EDT","HUD VL",61758,1133.9227
"07/12/2024 06:25:00","EDT","LONGIL",61762,2635.1064
"07/12/2024 06:25:00","EDT","MHK VL",61756,847.949
"07/12/2024 06:25:00","EDT","MILLWD",61759,316.3048
"07/12/2024 06:25:00","EDT","N.Y.C.",61761,6968.3174
